month,week,day,hour,load,deltafrequency,sysFreq
2,3,3,3,131,0.253717513,50.25371751
2,3,3,4,123,0.04699469,50.04699469
2,3,3,5,114,0.057042896,50.0570429
2,3,3,6,170,-0.238014281,49.76198572
2,3,3,7,223,-0.17172555,49.82827445
2,3,3,8,213,0.033922223,50.03392222
2,3,3,9,181,0.127742471,50.12774247
2,3,3,10,244,-0.186558325,49.81344168
2,3,3,11,255,-0.031168537,49.96883146
2,3,3,12,212,0.146553605,50.1465536
2,3,4,1,107,0.709037869,50.70903787
2,3,4,2,164,-0.251127873,49.74887213
2,3,4,3,144,0.100353243,50.10035324
2,3,4,4,178,-0.138013899,49.8619861
2,3,4,5,113,0.415622282,50.41562228
2,3,4,6,129,-0.08961778,49.91038222
2,3,4,7,213,-0.284946674,49.71505333
2,3,4,8,212,0.003408223,50.00340822
2,3,4,9,201,0.039542174,50.03954217
2,3,4,10,221,-0.065388539,49.93461146
2,3,4,11,256,-0.098785224,49.90121478
2,3,4,12,187,0.266606906,50.26660691
2,3,4,13,214,-0.091162012,49.90883799
2,3,4,14,256,-0.118542269,49.88145773
2,3,4,15,228,0.088733394,50.08873339
2,3,4,16,232,-0.012457644,49.98754236
2,3,4,17,253,-0.059973954,49.94002605
2,3,5,1,107,0.985900276,50.98590028
2,3,5,2,154,-0.220516478,49.77948352
2,3,5,3,144,0.050176622,50.05017662
2,3,5,4,160,-0.072254335,49.92774566
2,3,5,5,179,-0.076694546,49.92330545
2,3,5,6,151,0.133981549,50.13398155
2,3,5,7,192,-0.154293112,49.84570689
2,3,5,8,225,-0.105973025,49.89402697
2,3,5,9,245,-0.058983131,49.94101687
2,3,5,10,219,0.085781403,50.0857814
2,3,5,11,214,0.016881854,50.01688185
2,3,5,12,231,-0.053174186,49.94682581
2,3,5,13,188,0.165262575,50.16526258
2,3,5,14,247,-0.172591327,49.82740867
2,3,5,15,189,0.221732881,50.22173288
2,3,5,16,190,-0.00380286,49.99619714
2,3,5,17,228,-0.120423892,49.87957611
2,3,6,1,169,0.252248863,50.25224886
2,3,6,2,146,0.113825323,50.11382532
2,3,6,3,124,0.128193175,50.12819318
2,3,6,4,162,-0.169485478,49.83051452
2,3,6,5,152,0.047535747,50.04753575
2,3,6,6,156,-0.018526753,49.98147325
2,3,6,7,237,-0.246945196,49.7530548
2,3,6,8,183,0.213209514,50.21320951
2,3,6,9,254,-0.20197078,49.79802922
2,3,6,10,183,0.280331028,50.28033103
2,3,6,11,201,-0.064705375,49.93529463
2,3,6,12,246,-0.132172565,49.86782744
2,3,6,13,250,-0.011560694,49.98843931
2,3,6,14,219,0.102277826,50.10227783
2,3,7,1,158,0.278956611,50.27895661
2,3,7,2,130,0.155624722,50.15562472
2,3,7,3,162,-0.142724613,49.85727539
2,3,7,4,104,0.40295687,50.40295687
2,3,7,5,125,-0.121387283,49.87861272
2,3,7,6,170,-0.191261476,49.80873852
2,3,7,7,251,-0.233171361,49.76682864
2,3,7,8,255,-0.011334013,49.98866599
2,3,7,9,222,0.107405093,50.10740509
2,3,7,10,190,0.121691512,50.12169151
2,3,7,11,207,-0.059339309,49.94066069
2,3,7,12,228,-0.066550046,49.93344995
2,3,7,13,181,0.187621755,50.18762175
2,3,7,14,242,-0.182128696,49.8178713
2,4,1,1,147,0.466949786,50.46694979
2,4,1,2,170,-0.097755865,49.90224413
2,4,1,3,154,0.075069439,50.07506944
2,4,1,4,142,0.061060002,50.06106
2,4,1,5,174,-0.132881536,49.86711846
2,4,1,6,157,0.078237178,50.07823718
2,4,1,7,183,-0.102656433,49.89734357
2,4,1,8,182,0.003970018,50.00397002
2,4,1,9,185,-0.011716919,49.98828308
2,4,1,10,182,0.011910055,50.01191006
2,4,1,11,236,-0.165327716,49.83467228
2,4,1,12,211,0.085609402,50.0856094
2,4,1,13,205,0.02114761,50.02114761
2,4,1,14,229,-0.075725068,49.92427493
2,4,1,15,235,-0.018447915,49.98155208
2,4,1,16,253,-0.051406246,49.94859375
2,4,2,1,177,0.310244603,50.3102446
2,4,2,2,168,0.03870768,50.03870768
2,4,2,3,106,0.422619697,50.4226197
2,4,2,4,156,-0.231584408,49.76841559
2,4,2,5,160,-0.018063584,49.98193642
2,4,2,6,146,0.069284979,50.06928498
2,4,2,7,223,-0.249488063,49.75051194
2,4,2,8,208,0.052106492,50.05210649
2,4,2,9,211,-0.010273128,49.98972687
2,4,2,10,229,-0.056793801,49.9432062
2,4,2,11,209,0.069142905,50.0691429
2,4,2,12,221,-0.039233123,49.96076688
2,4,2,13,227,-0.019098062,49.98090194
2,4,2,14,236,-0.027554619,49.97244538
2,4,2,15,188,0.184479154,50.18447915
2,4,2,16,202,-0.050077262,49.94992274
2,4,2,17,232,-0.09343233,49.90656767
2,4,3,1,154,0.365963516,50.36596352
2,4,3,2,105,0.337186898,50.3371869
2,4,3,3,166,-0.265512919,49.73448708
2,4,3,4,109,0.377843772,50.37784377
2,4,3,5,117,-0.049404674,49.95059533
2,4,3,6,159,-0.190860508,49.80913949
2,4,3,7,181,-0.087822949,49.91217705
2,4,3,8,243,-0.184352625,49.81564738
2,4,3,9,202,0.146654839,50.14665484
2,4,3,10,238,-0.109292272,49.89070773
2,4,3,11,228,0.031690498,50.0316905
2,4,3,12,205,0.08106584,50.08106584
2,4,3,13,251,-0.132418304,49.8675817
2,4,4,1,119,0.80147666,50.80147666
2,4,4,2,163,-0.195042377,49.80495762
2,4,4,3,156,0.032421817,50.03242182
2,4,4,4,112,0.283856317,50.28385632
2,4,4,5,129,-0.095218891,49.90478111
2,4,4,6,105,0.165152766,50.16515277
2,4,4,7,228,-0.389793124,49.61020688
2,4,4,8,243,-0.044601442,49.95539856
2,4,4,9,201,0.150979208,50.15097921
2,4,4,10,223,-0.071282304,49.9287177
2,4,4,11,241,-0.053965894,49.94603411
2,4,5,1,166,0.32645031,50.32645031
2,4,5,2,128,0.214505058,50.21450506
2,4,5,3,159,-0.140873232,49.85912677
2,4,5,4,137,0.11602886,50.11602886
2,4,5,5,134,0.016176344,50.01617634
2,4,5,6,176,-0.172425118,49.82757488
2,4,5,7,182,-0.023820111,49.97617989
2,4,5,8,190,-0.030422878,49.96957712
2,4,5,9,193,-0.011231244,49.98876876
2,4,5,10,218,-0.082860476,49.91713952
2,4,5,11,255,-0.104839624,49.89516038
2,4,5,12,247,0.023402214,50.02340221
2,4,5,13,186,0.236963143,50.23696314
2,4,5,14,201,-0.053921146,49.94607885
2,4,6,1,141,0.307465256,50.30746526
2,4,6,2,165,-0.105097215,49.89490279
2,4,6,3,102,0.446276777,50.44627678
2,4,6,4,168,-0.283856317,49.71614368
2,4,6,5,133,0.190142988,50.19014299
2,4,6,6,133,0.190142988,50.19014299
2,4,6,7,181,-0.191613707,49.80838629
2,4,6,8,228,-0.14894534,49.85105466
2,4,6,9,213,0.050883335,50.05088333
2,4,6,10,204,0.031876913,50.03187691
2,4,6,11,212,-0.027265787,49.97273421
2,4,6,12,190,0.083662915,50.08366291
2,4,6,13,201,-0.039542174,49.96045783
2,4,6,14,204,-0.010625638,49.98937436
2,4,6,15,221,-0.055580258,49.94441974
2,4,7,1,170,0.216763006,50.21676301
2,4,7,2,168,0.008601707,50.00860171
2,4,7,3,154,0.065685759,50.06568576
2,4,7,4,155,-0.00466157,49.99533843
2,4,7,5,122,0.195442054,50.19544205
2,4,7,6,105,0.116983209,50.11698321
2,4,7,7,245,-0.412881916,49.58711808
2,4,7,8,182,0.250111161,50.25011116
2,4,7,9,208,-0.090317919,49.90968208
2,4,7,10,210,-0.006881365,49.99311863
2,4,7,11,199,0.039939582,50.03993958
2,4,7,12,250,-0.147398844,49.85260116
2,4,7,13,181,0.275444703,50.2754447
2,4,7,14,184,-0.011780598,49.9882194
2,4,7,15,198,-0.051088924,49.94891108
2,4,7,16,214,-0.054021933,49.94597807
3,1,1,1,162,0.231927496,50.2319275
3,1,1,2,180,-0.072254335,49.92774566
3,1,1,3,157,0.1058503,50.1058503
3,1,1,4,135,0.117747806,50.11774781
3,1,1,5,126,0.051610239,50.05161024
3,1,1,6,168,-0.180635838,49.81936416
3,1,1,7,216,-0.160565189,49.83943481
3,1,1,8,208,0.027790129,50.02779013
3,1,1,9,191,0.064310141,50.06431014
3,1,1,10,181,0.039919522,50.03991952
3,1,1,11,197,-0.058683724,49.94131628
3,1,1,12,197,-0.058683724,49.94131628
3,1,1,13,244,-0.139178433,49.86082157
3,1,1,14,189,0.210263939,50.21026394
3,1,1,15,187,0.007727736,50.00772774
3,1,1,16,185,0.007811279,50.00781128
3,1,1,17,240,-0.165582852,49.83441715
3,1,1,18,234,0.018526753,50.01852675
3,1,2,1,179,0.222010527,50.22201053
3,1,2,2,124,0.320482939,50.32048294
3,1,2,3,135,-0.058873903,49.9411261
3,1,2,4,113,0.140672157,50.14067216
3,1,2,5,169,-0.239422649,49.76057735
3,1,2,6,122,0.278356865,50.27835687
3,1,2,7,245,-0.362746255,49.63725375
3,1,2,8,197,0.176051172,50.17605117
3,1,2,9,224,-0.087092279,49.91290772
3,1,2,10,196,0.103220479,50.10322048
3,1,2,11,198,-0.007298418,49.99270158
3,1,2,12,224,-0.083866639,49.91613336
3,1,2,13,188,0.138359365,50.13835937
3,1,2,14,200,-0.043352601,49.9566474
3,1,2,15,238,-0.115364065,49.88463594
3,1,2,16,216,0.073592379,50.07359238
3,1,2,17,209,0.024200017,50.02420002
3,1,3,1,166,0.187164844,50.18716484
3,1,3,2,106,0.408986803,50.4089868
3,1,3,3,168,-0.266652904,49.7333471
3,1,3,4,158,0.045730592,50.04573059
3,1,3,5,143,0.075791261,50.07579126
3,1,3,6,150,-0.03371869,49.96628131
3,1,3,7,236,-0.263299696,49.7367003
3,1,3,8,183,0.20926119,50.20926119
3,1,3,9,250,-0.193641618,49.80635838
3,1,3,10,182,0.269961253,50.26996125
3,1,3,11,244,-0.183597081,49.81640292
3,1,3,12,229,0.047328167,50.04732817
3,1,3,13,256,-0.076205744,49.92379426
3,1,3,14,207,0.171036832,50.17103683
3,1,3,15,193,0.052412471,50.05241247
3,1,3,16,222,-0.094386294,49.90561371
3,1,4,1,171,0.215495386,50.21549539
3,1,4,2,111,0.390563974,50.39056397
3,1,4,3,117,-0.037053505,49.96294649
3,1,4,4,162,-0.200706487,49.79929351
3,1,4,5,141,0.10761284,50.10761284
3,1,4,6,115,0.163357628,50.16335763
3,1,4,7,184,-0.270953757,49.72904624
3,1,4,8,215,-0.104180669,49.89581933
3,1,4,9,234,-0.05866805,49.94133195
3,1,4,10,249,-0.043526708,49.95647329
3,1,4,11,252,-0.008601707,49.99139829
3,1,4,12,252,-0.008601707,49.99139829
3,1,4,13,189,0.240847784,50.24084778
3,1,4,14,181,0.031935618,50.03193562
3,1,5,1,136,0.239076845,50.23907684
3,1,5,2,178,-0.170487757,49.82951224
3,1,5,3,143,0.176846275,50.17684628
3,1,5,4,114,0.183804888,50.18380489
3,1,5,5,115,-0.006282986,49.99371701
3,1,5,6,109,0.039773029,50.03977303
3,1,5,7,224,-0.370948596,49.6290514
3,1,5,8,248,-0.06992355,49.93007645
3,1,5,9,214,0.114796607,50.11479661
3,1,5,10,181,0.131734423,50.13173442
3,1,5,11,253,-0.205624986,49.79437501
3,1,6,1,123,0.763663706,50.76366371
3,1,6,2,119,0.024287172,50.02428717
3,1,6,3,123,-0.023497345,49.97650266
3,1,6,4,174,-0.211779948,49.78822005
3,1,6,5,145,0.144508671,50.14450867
3,1,6,6,117,0.172916358,50.17291636
3,1,6,7,185,-0.265583503,49.7344165
3,1,6,8,188,-0.011529947,49.98847005
3,1,6,9,253,-0.185633668,49.81436633
3,1,6,10,225,0.089916506,50.08991651
3,1,6,11,186,0.151501026,50.15150103
3,1,6,12,205,-0.066967433,49.93303257
3,1,6,13,246,-0.120423892,49.87957611
3,1,7,1,123,0.722543353,50.72254335
3,1,7,2,115,0.050263885,50.05026389
3,1,7,3,136,-0.111569194,49.88843081
3,1,7,4,127,0.05120386,50.05120386
3,1,7,5,140,-0.067093311,49.93290669
3,1,7,6,131,0.049640383,50.04964038
3,1,7,7,236,-0.321470559,49.67852944
3,1,7,8,192,0.165582852,50.16558285
3,1,7,9,230,-0.119376728,49.88062327
3,1,7,10,192,0.143003372,50.14300337
3,1,7,11,192,0.143003372,50.14300337
3,1,7,12,242,-0.149285817,49.85071418
3,1,7,13,239,0.009069582,50.00906958
3,1,7,14,221,0.058849685,50.05884968
3,1,7,15,214,0.023634596,50.0236346
3,1,7,16,203,0.039152595,50.0391526
3,1,7,17,234,-0.095721555,49.90427844
3,1,7,18,231,0.00938368,50.00938368
3,2,1,1,175,0.231213873,50.23121387
3,2,1,2,115,0.37697914,50.37697914
3,2,1,3,175,-0.247729149,49.75227085
3,2,1,4,148,0.131815341,50.13181534
3,2,1,5,108,0.267608649,50.26760865
3,2,1,6,126,-0.103220479,49.89677952
3,2,1,7,255,-0.365521931,49.63447807
3,2,1,8,189,0.252316726,50.25231673
3,2,1,9,229,-0.126208446,49.87379155
3,2,1,10,222,0.022782899,50.0227829
3,2,1,11,197,0.091693319,50.09169332
3,2,1,12,237,-0.121948245,49.87805175
3,2,1,13,188,0.18832247,50.18832247
3,2,1,14,224,-0.116123039,49.88387696
3,2,1,15,187,0.142963123,50.14296312
3,2,1,16,235,-0.147583323,49.85241668
3,2,1,17,243,-0.023787435,49.97621256
3,2,2,1,117,0.77812361,50.77812361
3,2,2,2,127,-0.056893177,49.94310682
3,2,2,3,104,0.159793241,50.15979324
3,2,2,4,154,-0.234591998,49.765408
3,2,2,5,169,-0.064131067,49.93586893
3,2,2,6,159,0.045442978,50.04544298
3,2,2,7,197,-0.139373845,49.86062616
3,2,2,8,230,-0.103669264,49.89633074
3,2,2,9,237,-0.021340943,49.97865906
3,2,2,10,241,-0.011992421,49.98800758
3,2,2,11,250,-0.026011561,49.97398844
3,2,2,12,255,-0.014167517,49.98583248
3,2,2,13,253,0.005711805,50.00571181
3,2,2,14,219,0.11217568,50.11217568
3,2,2,15,256,-0.104430094,49.89556991
3,2,2,16,246,0.029371681,50.02937168
3,2,3,1,143,0.520433324,50.52043332
3,2,3,2,155,-0.05593884,49.94406116
3,2,3,3,118,0.226560204,50.2265602
3,2,3,4,129,-0.061612224,49.93838778
3,2,3,5,176,-0.192951918,49.80704808
3,2,3,6,153,0.108617628,50.10861763
3,2,3,7,210,-0.19611891,49.80388109
3,2,3,8,230,-0.062829857,49.93717014
3,2,3,9,240,-0.030105973,49.96989403
3,2,3,10,200,0.144508671,50.14450867
3,2,3,11,251,-0.146811598,49.8531884
3,2,3,12,206,0.15783714,50.15783714
3,2,3,13,223,-0.05508178,49.94491822
3,2,3,14,244,-0.062186108,49.93781389
3,2,3,15,192,0.195688825,50.19568882
3,2,3,16,252,-0.172034132,49.82796587
3,2,4,1,139,0.587391359,50.58739136
3,2,4,2,116,0.143262906,50.14326291
3,2,4,3,156,-0.185267526,49.81473247
3,2,4,4,166,-0.043526708,49.95647329
3,2,4,5,152,0.066550046,50.06655005
3,2,4,6,143,0.045474756,50.04547476
3,2,4,7,186,-0.167039592,49.83296041
3,2,4,8,187,-0.003863868,49.99613613
3,2,4,9,252,-0.186370309,49.81362969
3,2,4,10,215,0.12434467,50.12434467
3,2,4,11,202,0.046500315,50.04650031
3,2,4,12,218,-0.053030705,49.9469693
3,2,4,13,253,-0.09995659,49.90004341
3,2,4,14,231,0.068813653,50.06881365
3,2,4,15,202,0.103731471,50.10373147
3,2,4,16,228,-0.082395295,49.91760471
3,2,4,17,241,-0.038975368,49.96102463
3,2,4,18,212,0.098838477,50.09883848
3,2,5,1,105,0.736306083,50.73630608
3,2,5,2,144,-0.195688825,49.80431118
3,2,5,3,104,0.277901289,50.27790129
3,2,5,4,122,-0.106604757,49.89339524
3,2,5,5,165,-0.188299177,49.81170082
3,2,5,6,180,-0.060211946,49.93978805
3,2,5,7,185,-0.019528199,49.9804718
3,2,5,8,208,-0.079896621,49.92010338
3,2,5,9,237,-0.088412478,49.91158752
3,2,5,10,240,-0.009031792,49.99096821
3,2,5,11,242,-0.005971433,49.99402857
3,2,5,12,230,0.037697914,50.03769791
3,2,5,13,182,0.190560884,50.19056088
3,2,5,14,247,-0.190142988,49.80985701
3,2,5,15,252,-0.014336178,49.98566382
3,2,6,1,109,0.947923848,50.94792385
3,2,6,2,167,-0.2509432,49.7490568
3,2,6,3,152,0.07130362,50.07130362
3,2,6,4,176,-0.098528639,49.90147136
3,2,6,5,151,0.119626383,50.11962638
3,2,6,6,107,0.297120631,50.29712063
3,2,6,7,238,-0.397702434,49.60229757
3,2,6,8,211,0.092458154,50.09245815
3,2,6,9,216,-0.016725541,49.98327446
3,2,6,10,185,0.121074832,50.12107483
3,2,6,11,246,-0.179167254,49.82083275
3,2,6,12,187,0.227968224,50.22796822
3,2,6,13,250,-0.182080925,49.81791908
3,2,6,14,224,0.083866639,50.08386664
3,2,6,15,241,-0.050967788,49.94903221
3,2,7,1,111,0.846221944,50.84622194
3,2,7,2,123,-0.070492034,49.92950797
3,2,7,3,170,-0.199761986,49.80023801
3,2,7,4,124,0.268040276,50.26804028
3,2,7,5,145,-0.10464421,49.89535579
3,2,7,6,156,-0.05094857,49.94905143
3,2,7,7,202,-0.164539575,49.83546042
3,2,7,8,256,-0.152411488,49.84758851
3,2,7,9,236,0.061232488,50.06123249
3,2,7,10,185,0.199187627,50.19918763
3,2,7,11,250,-0.187861272,49.81213873
3,2,7,12,246,0.011748672,50.01174867
3,2,7,13,247,-0.002925277,49.99707472
3,2,7,14,223,0.077762513,50.07776251
3,2,7,15,238,-0.045538447,49.95446155
3,2,7,16,203,0.12457644,50.12457644
3,2,7,17,190,0.049437177,50.04943718
3,2,7,18,211,-0.071911898,49.9280881
3,3,1,1,155,0.261047921,50.26104792
3,3,1,2,108,0.314440163,50.31444016
3,3,1,3,153,-0.212512751,49.78748725
3,3,1,4,150,0.014450867,50.01445087
3,3,1,5,164,-0.06168053,49.93831947
3,3,1,6,155,0.04195413,50.04195413
3,3,1,7,188,-0.126829418,49.87317058
3,3,1,8,243,-0.163538619,49.83646138
3,3,1,9,227,0.050928166,50.05092817
3,3,1,10,241,-0.041973473,49.95802653
3,3,1,11,240,0.003010597,50.0030106
3,3,1,12,233,0.021707311,50.02170731
3,3,1,13,217,0.053275086,50.05327509
3,3,1,14,212,0.017041117,50.01704112
3,3,2,1,167,0.194697311,50.19469731
3,3,2,2,110,0.374408828,50.37440883
3,3,2,3,153,-0.20306774,49.79693226
3,3,2,4,166,-0.05658472,49.94341528
3,3,2,5,175,-0.037159372,49.96284063
3,3,2,6,114,0.386624075,50.38662407
3,3,2,7,220,-0.348134524,49.65186548
3,3,2,8,194,0.096835707,50.09683571
3,3,2,9,234,-0.123511684,49.87648832
3,3,2,10,215,0.063852668,50.06385267
3,3,2,11,252,-0.106087714,49.89391229
3,3,2,12,185,0.261677863,50.26167786
3,3,3,1,136,0.26032812,50.26032812
3,3,3,2,175,-0.161023947,49.83897605
3,3,3,3,152,0.109332218,50.10933222
3,3,3,4,111,0.266885382,50.26688538
3,3,3,5,112,-0.00645128,49.99354872
3,3,3,6,124,-0.06992355,49.93007645
3,3,3,7,198,-0.270041455,49.72995854
3,3,3,8,254,-0.159300897,49.8406991
3,3,3,9,220,0.111665791,50.11166579
3,3,3,10,192,0.105370906,50.10537091
3,3,3,11,242,-0.149285817,49.85071418
3,3,3,12,191,0.192930424,50.19293042
3,3,3,13,208,-0.059054024,49.94094598
3,3,3,14,228,-0.063380996,49.936619
3,3,4,1,118,0.673557363,50.67355736
3,3,4,2,166,-0.208928198,49.7910718
3,3,4,3,141,0.128110524,50.12811052
3,3,4,4,112,0.187087118,50.18708712
3,3,4,5,108,0.026760865,50.02676086
3,3,4,6,123,-0.088115043,49.91188496
3,3,4,7,217,-0.31299113,49.68700887
3,3,4,8,192,0.094081166,50.09408117
3,3,4,9,217,-0.083242322,49.91675768
3,3,4,10,235,-0.055343746,49.94465625
3,3,4,11,244,-0.026651189,49.97334881
3,3,4,12,187,0.220240487,50.22024049
3,3,4,13,213,-0.08819778,49.91180222
3,3,4,14,241,-0.083946946,49.91605305
3,3,4,15,239,0.006046388,50.00604639
3,3,4,16,185,0.210904546,50.21090455
3,3,4,17,247,-0.181367157,49.81863284
3,3,4,18,254,-0.019912612,49.98008739
3,3,5,1,165,0.389735505,50.38973551
3,3,5,2,175,-0.041288192,49.95871181
3,3,5,3,115,0.37697914,50.37697914
3,3,5,4,163,-0.212773503,49.7872265
3,3,5,5,151,0.057420664,50.05742066
3,3,5,6,126,0.143361776,50.14336178
3,3,5,7,244,-0.349426703,49.6505733
3,3,5,8,221,0.07519682,50.07519682
3,3,5,9,222,-0.0032547,49.9967453
3,3,5,10,226,-0.012788378,49.98721162
3,3,5,11,242,-0.047771461,49.95222854
3,3,6,1,154,0.412881916,50.41288192
3,3,6,2,171,-0.071831795,49.9281682
3,3,6,3,102,0.488779327,50.48877933
3,3,6,4,164,-0.273156633,49.72684337
3,3,6,5,115,0.307866298,50.3078663
3,3,6,6,135,-0.10704346,49.89295654
3,3,6,7,210,-0.258051197,49.7419488
3,3,6,8,235,-0.076866314,49.92313369
3,3,6,9,243,-0.023787435,49.97621256
3,3,6,10,208,0.121581814,50.12158181
3,3,6,11,246,-0.111612388,49.88838761
3,3,6,12,187,0.227968224,50.22796822
3,3,6,13,235,-0.147583323,49.85241668
3,3,6,14,189,0.175857112,50.17585711
3,3,6,15,241,-0.15590147,49.84409853
3,3,6,16,243,-0.005946859,49.99405314
3,3,6,17,234,0.027790129,50.02779013
3,3,6,18,226,0.025576756,50.02557676
3,3,7,1,174,0.215932496,50.2159325
3,3,7,2,153,0.099172617,50.09917262
3,3,7,3,180,-0.108381503,49.8916185
3,3,7,4,122,0.343504217,50.34350422
3,3,7,5,135,-0.069578249,49.93042175
3,3,7,6,133,0.010865314,50.01086531
3,3,7,7,241,-0.323795361,49.67620464
3,3,7,8,192,0.184399085,50.18439908
3,3,7,9,195,-0.011116052,49.98888395
3,3,7,10,190,0.019014299,50.0190143
3,3,7,11,214,-0.081032899,49.9189671
3,3,7,12,184,0.117805981,50.11780598
3,3,7,13,247,-0.184292434,49.81570757
3,4,1,1,110,0.899894903,50.8998949
3,4,1,2,132,-0.120423892,49.87957611
3,4,1,3,134,-0.010784229,49.98921577
3,4,1,4,109,0.165720952,50.16572095
3,4,1,5,167,-0.2509432,49.7490568
3,4,1,6,160,0.031611272,50.03161127
3,4,1,7,203,-0.153051055,49.84694895
3,4,1,8,226,-0.073533173,49.92646683
3,4,1,9,194,0.119182409,50.11918241
3,4,1,10,230,-0.113093742,49.88690626
3,4,1,11,231,-0.003127893,49.99687211
3,4,1,12,181,0.199597611,50.19959761
3,4,1,13,185,-0.015622559,49.98437744
3,4,1,14,207,-0.076792047,49.92320795
3,4,1,15,227,-0.063660207,49.93633979
3,4,1,16,214,0.04389282,50.04389282
3,4,2,1,126,0.504633453,50.50463345
3,4,2,2,106,0.136328934,50.13632893
3,4,2,3,157,-0.234711535,49.76528847
3,4,2,4,160,-0.013547688,49.98645231
3,4,2,5,108,0.347891244,50.34789124
3,4,2,6,145,-0.184373131,49.81562687
3,4,2,7,254,-0.310067817,49.68993218
3,4,2,8,223,0.100443246,50.10044325
3,4,2,9,207,0.055848762,50.05584876
3,4,2,10,199,0.029046969,50.02904697
3,4,2,11,252,-0.151963483,49.84803652
3,4,2,12,249,0.008705342,50.00870534
3,4,2,13,204,0.159384563,50.15938456
3,4,2,14,243,-0.115963748,49.88403625
3,4,3,1,168,0.322563997,50.322564
3,4,3,2,178,-0.040592323,49.95940768
3,4,3,3,126,0.298192495,50.29819249
3,4,3,4,134,-0.043136917,49.95686308
3,4,3,5,143,-0.045474756,49.95452524
3,4,3,6,157,-0.064430617,49.93556938
3,4,3,7,201,-0.158168694,49.84183131
3,4,3,8,187,0.054094155,50.05409415
3,4,3,9,205,-0.063442831,49.93655717
3,4,3,10,200,0.018063584,50.01806358
3,4,3,11,208,-0.027790129,49.97220987
3,4,4,1,169,0.166740774,50.16674077
3,4,4,2,171,-0.008450799,49.9915492
3,4,4,3,111,0.390563974,50.39056397
3,4,4,4,107,0.027010966,50.02701097
3,4,4,5,150,-0.207129094,49.79287091
3,4,4,6,139,0.05717969,50.05717969
3,4,4,7,219,-0.263942777,49.73605722
3,4,4,8,196,0.084788251,50.08478825
3,4,4,9,250,-0.156069364,49.84393064
3,4,4,10,207,0.150093547,50.15009355
3,4,4,11,181,0.103790758,50.10379076
3,4,4,12,236,-0.168389341,49.83161066
3,4,4,13,247,-0.032178044,49.96782196
3,4,4,14,253,-0.017135415,49.98286458
3,4,4,15,255,-0.005667007,49.99433299
3,4,5,1,159,0.43625259,50.43625259
3,4,5,2,145,0.069762806,50.06976281
3,4,5,3,120,0.150529865,50.15052987
3,4,5,4,128,-0.04515896,49.95484104
3,4,5,5,110,0.118234367,50.11823437
3,4,5,6,133,-0.124951106,49.87504889
3,4,5,7,240,-0.322133911,49.67786609
3,4,5,8,183,0.225054487,50.22505449
3,4,5,9,205,-0.077541238,49.92245876
3,4,5,10,198,0.025544462,50.02554446
3,4,5,11,203,-0.017796634,49.98220337
3,4,5,12,196,0.02580512,50.02580512
3,4,5,13,242,-0.137342951,49.86265705
3,4,5,14,188,0.207539048,50.20753905
3,4,5,15,194,-0.022346702,49.9776533
3,4,5,16,211,-0.058214393,49.94178561
3,4,6,1,115,0.603166625,50.60316662
3,4,6,2,166,-0.221986211,49.77801379
3,4,6,3,143,0.116213267,50.11621327
3,4,6,4,102,0.290434093,50.29043409
3,4,6,5,154,-0.243975678,49.75602432
3,4,6,6,149,0.024246421,50.02424642
3,4,6,7,244,-0.281318109,49.71868189
